2018_09_11_44|As we get set for double jeopardy, we have good news for the person who gets to select first. Becky, we should have accepted your response of chariots a little while ago. So we're gonna give you 1,200 dollars for a correct response. If we had done the proper thing by you, Laurie, you wouldn't have rung in and come up with an incorrect response. So you get 600 dollars back, you're at 8,800. Becky, you still go first. Here are the categories for double jeopardy. deposition|As we get set for double jeopardy, we have good news for the person who gets to select first. Becky, we should have accepted your response of chariots a little while ago. So we're gonna give you one thousand, two hundred dollars for a correct response. If we had done the proper thing by you, Laurie, you wouldn't have rung in and come up with an incorrect response. So you get six hundred dollars back, you're at eight thousand, eight hundred. Becky, you still go first. Here are the categories for double jeopardy. deposition
2018_07_02_78|A beeper or a pager, correct.|A beeper or a pager, correct.
2018_09_25_76|The Anasazi, ancestors of these Indians named for their dwellings, once lived in Arizona's Canyon de Chelly.|The Anasazi, ancestors of these Indians named for their dwellings, once lived in Arizona's Canyon de Chelly.
2018_09_14_85|Naturally, this city, famed for its red light district, also has the adults-only sex museum on Dhamrak Street.|Naturally, this city, famed for its red light district, also has the adults-only sex museum on Dhamrak Street.
2018_09_27_32|And that would be the Marquis de Lafayette. Blue, blanc, ooze, red, white, and blue. Katie.|And that would be the Marquis de Lafayette. Blue, blanc, ooze, red, white, and blue. Katie.
2018_09_10_24|Specializing in what?|Specializing in what?
2018_09_13_1|As I told you at the beginning of the week, the beard is not necessarily going to be permanent. It all depends on you. Send us your opinions, your votes to Jeopardy! Instagram, Jeopardy! Facebook, and we'll wind up making an ultimate decision. Kyle, good to have you back with us. Sean and Lauren, welcome and good luck.|As I told you at the beginning of the week, the beard is not necessarily going to be permanent. It all depends on you. Send us your opinions, your votes to Jeopardy! Instagram, Jeopardy! Facebook, and we'll wind up making an ultimate decision. Kyle, good to have you back with us. Sean and Lauren, welcome and good luck.
2018_09_26_74|What are shower heads?|What are shower heads?
2018_09_25_28|How many people?|How many people?
2018_09_10_65|This word for basic is also a third grade type of school.|This word for basic is also a third grade type of school.
2018_09_10_13|In her I Am Woman song, Helen Reddy was strong, and she was this, meaning she can't be defeated.|In her I Am Woman song, Helen Reddy was strong, and she was this, meaning she can't be defeated.
2018_09_19_25|Kyle Jones is our champion, as you know, ladies and gentlemen. You've been to both the summer and the winter Olympics. Tell me about that experience.|Kyle Jones is our champion, as you know, ladies and gentlemen. You've been to both the summer and the winter Olympics. Tell me about that experience.
2018_09_20_56|You forgot the category. Eight letter words. Oh, sorry. Four is stockade.|You forgot the category. Eight letter words. Oh, sorry. Four is stockade.
2018_09_20_24|Kyle Jones is our champion, ladies and gentlemen, used to play in a British-style band. Now, what's the difference between an American-style and British-style band?|Kyle Jones is our champion, ladies and gentlemen, used to play in a British-style band. Now, what's the difference between an American-style and British-style band?
2018_09_10_61|leaders purges in Arthur Kessler's Darkness at Noon.|leaders purges in Arthur Kessler's Darkness at Noon.
2018_09_24_12|You're in second place now with 600. dollars Good for you.|You're in second place now with six hundred dollars. Good for you.
2018_09_25_65|Queens stole the show at this July 1985 Worldwide concert.|Queens stole the show at this July nineteen eighty-five Worldwide concert.
2018_09_25_23|You were there and you were a queen.|You were there and you were a queen.
2018_09_20_31|To speak something out impulsively scares off the tea and turns into this word to obscure by smearing.|To speak something out impulsively scares off the tea and turns into this word to obscure by smearing.
2018_07_02_19|All my these, my memories of 12 World Series when the Yankees ruled baseball, by Mickey Mantle.|All my these, my memories of twelve World Series when the Yankees ruled baseball, by Mickey Mantle.
2018_09_10_57|A 12-year-old Jodie Foster played a prostitute opposite Robert De Niro in this 1976 film.|A twelve-year-old Jodie Foster played a prostitute opposite Robert De Niro in this nineteen seventy-six film.
2018_09_27_39|Not too many clues left. Michael?|Not too many clues left. Michael?
2018_09_19_69|Jake and Elwood call sister Mary Stigmata the penguin in this 1980 film. She beats them with a stick.|Jake and Elwood call sister Mary Stigmata the penguin in this nineteen eighty film. She beats them with a stick.
2018_09_14_78|Of one of these practitioners, Twain quipped, he had the surgical look of a man who could endure pain in others.|Of one of these practitioners, Twain quipped, he had the surgical look of a man who could endure pain in others.
2018_09_19_55|It wasn't until 1976 that women were also awarded this scholarship to Oxford.|It wasn't until nineteen seventy-six that women were also awarded this scholarship to Oxford.
2018_09_24_15|2006, Hugo Weaving, Natalie Portman, John Hurt.|twenty oh six, Hugo Weaving, Natalie Portman, John Hurt.
2018_09_10_26|He's another of our challengers today. Stephen Colbert had a little run in with you. What happened?|He's another of our challengers today. Stephen Colbert had a little run in with you. What happened?
2018_09_27_35|Evelyn doesn't want to ring in. Tigers send Euphrates in Iraq. Back to you, Evelyn.|Evelyn doesn't want to ring in. Tigers send Euphrates in Iraq. Back to you, Evelyn.
2018_09_13_82|What is whose?|What is whose?
2018_07_02_2|Now a look at the categories, starting off with Danish food and drink, followed by government ABCs.|Now a look at the categories, starting off with Danish food and drink, followed by government ABCs.
2018_09_13_67|The principal name for this comic strip office worker says that the least qualified make it to management.|The principal name for this comic strip office worker says that the least qualified make it to management.
2018_09_27_11|That's it. That's where the G figures in.|That's it. That's where the G figures in.
2018_09_26_56|A big gaming story of 2018 is Fortnite, this genre of game where the winner is last shooter or last team standing.|A big gaming story of twenty eighteen is Fortnite, this genre of game where the winner is last shooter or last team standing.
2018_09_26_30|I see.|I see.
2018_09_21_65|on this 90s show. I can handle it. Handle is my middle name. Actually, it's the middle part of my first name.|on this ninetys show. I can handle it. Handle is my middle name. Actually, it's the middle part of my first name.
2018_09_21_4|Campfire and Jet Puffed are brands of this sweet that's gooey on the inside.|Campfire and Jet Puffed are brands of this sweet that's gooey on the inside.
2018_09_26_2|start you off in the Jeopardy round with these categories. The Great British Coin Hunt. Next, name the novel, that's what you have to do. You'll deal with anagrams, college courses, back to school. Video games, and finally, in Otter News, Nancy.|start you off in the Jeopardy round with these categories. The Great British Coin Hunt. Next, name the novel, that's what you have to do. You'll deal with anagrams, college courses, back to school. Video games, and finally, in Otter News, Nancy.
2018_09_25_51|Here are the categories. Queen's concert. Mythological origin stories come up to the lab. Ocean liners, other rather grand canyons, and finally, a la carte. Those three letters, A-L-A, come out of each correct response.|Here are the categories. Queen's concert. Mythological origin stories come up to the lab. Ocean liners, other rather grand canyons, and finally, a la carte. Those three letters, A-L-A, come out of each correct response.
